type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
0,18.032,1.15348,9.59275,8.43927,2.28212,2.28212,2.28212,0,31.7202,10.8045,20.9157,2.00285,0.445535,-1.55731,6.02149,2.89226,-3.12923,90.5684,267.503,105.453,186.478,81.025,23.5398,-10.5257,6.50706,17.0328,2660.86,2570.65,90.2149,-3.74432,-3.31542,0.428898,-1.84804,0.293371,2.14141
0,33.4776,3.7696,18.6236,14.854,4.59456,3.31636,3.95546,0.639104,82.9721,19.9978,62.9743,-1.80048,0.322864,2.12334,-4.07432,-3.03174,1.04258,18.2473,43.9989,24.3082,34.1536,9.84534,6.40135,2.53066,4.46601,1.93535,69.9104,55.4545,14.4559,1.98268,1.06157,-0.921114,2.19168,0.573007,-1.61867
0,25.7368,6.72194,16.2294,9.50745,3.95312,-1.27121,1.34095,2.61216,58.7048,46.2358,12.469,-2.44218,-1.7073,0.734885,5.90298,3.08694,-2.81604,23.2544,53.8791,1.11277,27.4959,26.3831,9.09726,0.783043,4.94015,4.15711,247.126,54.7199,192.406,3.98155,1.30649,-2.67506,-2.89734,0.220232,3.11758
0,30.7243,4.7509,17.7376,12.9867,4.0374,-0.17326,1.93207,2.10533,66.5994,52.0866,14.5128,-1.28349,-1.7393,-0.45581,-1.50448,-1.32755,0.176932,8.71675,46.1543,11.8488,29.0016,17.1528,7.85244,2.67809,5.26526,2.58718,95.6285,54.8626,40.7659,-2.75568,-1.24659,1.50908,2.10454,2.58523,0.480692
0,29.006,2.55675,15.7814,13.2246,5.39337,0.623322,3.00835,2.38502,767.909,18.5664,749.343,5.29015,0.559973,-4.73018,-0.988225,0.507292,1.49552,41.8745,74.4693,1.09282,37.7811,36.6882,11.5842,1.39527,6.48972,5.09445,150.326,62.0085,88.3174,2.59593,1.07237,-1.52356,1.29119,0.39661,-0.894581
0,49.9392,20.2084,35.0738,14.8654,4.24429,-0.878854,1.68272,2.56157,102.199,69.2536,32.9452,2.73204,1.30177,-1.43027,-5.08038,-2.77006,2.31032,45.1606,41.5119,3.36184,22.4369,19.075,5.46368,2.59886,4.03127,1.43241,146.215,23.6702,122.545,-2.82742,-0.280356,2.54706,1.47903,-0.458868,-1.93789
0,32.8764,15.4379,24.1571,8.71929,3.15431,-0.151245,1.50153,1.65278,79.6847,58.3364,21.3483,0.0121964,-1.52851,-1.5407,-2.4237,-2.77517,-0.351476,46.2805,49.1482,16.197,32.6726,16.4756,8.51592,1.04391,4.77992,3.736,71.1306,52.523,18.6076,-1.50499,-1.04768,0.457318,-1.01244,1.99188,3.00431
0,37.7633,1.85393,19.8086,17.9547,3.02346,-1.66987,0.676795,2.34667,128.317,105.903,22.4142,-1.67894,-2.36067,-0.681723,-2.30037,-2.73274,-0.432368,21.1289,36.0731,11.2792,23.6761,12.397,5.84826,5.41266,5.63046,0.217796,40.2571,27.299,12.9581,-0.800425,-0.501151,0.299273,2.33552,3.12279,0.787271
0,140.839,12.9354,76.8872,63.9518,19.9694,-14.822,2.57374,17.3957,155.069,86.705,68.3642,-0.758477,-0.49917,0.259307,-1.9749,0.582012,2.55691,40.599,151.556,134.415,142.986,8.57052,11.5758,8.47877,10.0273,1.54851,192.829,183.548,9.2812,1.10013,0.734093,-0.366035,-3.20528,-1.2014,2.00388
0,57.4004,37.2462,47.3233,10.0771,5.26789,0.389929,2.82891,2.43898,72.8945,59.6059,13.2886,1.45584,0.703888,-0.751956,2.38949,2.57498,0.185492,26.0717,57.0685,24.7017,40.8851,16.1834,10.88,2.28159,6.58081,4.29922,133.232,116.464,16.7679,-1.76029,-1.70592,0.0543687,-2.55248,-2.35518,0.197303
0,49.08,2.04474,25.5624,23.5176,8.83842,1.50027,5.16934,3.66907,155.095,39.5298,115.565,-3.26568,-0.991481,2.2742,1.34057,1.27778,-0.0627917,50.0758,49.6854,19.0447,34.365,15.3203,12.0229,3.92468,7.97381,4.04912,931.232,915.251,15.9801,4.10918,3.97492,-0.134267,4.13909,1.93022,-2.20887
0,81.7769,64.3296,73.0533,8.72363,8.31109,5.64217,6.97663,1.33446,127.124,117.113,10.0117,1.5656,1.04718,-0.518422,2.52589,-0.449132,-2.97502,8.97961,48.8398,19.4179,34.1288,14.711,8.2924,2.6071,5.44975,2.84265,73.7171,34.7197,38.9974,1.72447,0.0969371,-1.62753,-5.38874,-3.06766,2.32109
0,70.5964,5.59634,38.0964,32.5,12.9164,4.35081,8.63359,4.28278,344.481,219.061,125.419,0.408203,2.43394,2.02574,-1.67146,-0.839604,0.831852,37.019,29.8696,13.7027,21.7862,8.08346,4.64024,1.76107,3.20065,1.43959,603.885,551.686,52.1989,-6.4764,-3.92445,2.55195,0.848114,2.1801,1.33199
0,77.2372,17.6656,47.4514,29.7858,6.02808,-2.50042,1.76383,4.26425,130.524,47.4863,83.0376,-1.67369,0.00946859,1.68315,0.369276,-2.24013,-2.6094,43.9693,92.5747,66.81,79.6923,12.8823,10.0343,5.07474,7.5545,2.47976,369.447,208.822,160.624,4.8318,1.61717,-3.21463,1.6135,1.4402,-0.173303
0,51.2233,30.3146,40.769,10.4543,2.64651,-0.190562,1.22797,1.41854,77.0284,40.929,36.0994,-1.99326,-0.0833255,1.90994,-5.20637,-2.72131,2.48506,101.219,294.038,124.218,209.128,84.9097,28.4564,1.00363,14.73,13.7264,328.339,232.36,95.9789,0.945099,0.462468,-0.482631,2.01163,1.13021,-0.881419
0,99.0948,5.07185,52.0833,47.0115,11.8121,-7.54988,2.13109,9.68097,190.2,141.505,48.6948,-1.83052,-1.65679,0.173733,-4.05425,-2.58424,1.47001,53.0558,89.0031,33.9785,61.4908,27.5123,18.203,4.717,11.46,6.74302,262.339,222.9,39.4399,-2.8396,-1.96001,0.879587,2.61578,0.972649,-1.64313
0,43.3314,10.7003,27.0159,16.3155,10.344,0.815726,5.57987,4.76415,84.8982,57.699,27.1992,2.46604,1.38669,-1.07936,1.35223,2.94696,1.59473,16.0818,32.0894,13.7543,22.9218,9.16754,6.99095,4.077,5.53397,1.45697,73.5789,63.893,9.68589,1.97769,1.68038,-0.297304,-3.15,-0.276757,2.87325
0,37.5576,8.66566,23.1116,14.446,5.64265,5.64265,5.64265,2.38419e-07,133.057,111.198,21.8584,3.22589,2.25183,-0.97406,4.26757,2.38116,-1.88641,35.4441,19.3983,3.30939,11.3538,8.04446,3.32249,0.867713,2.0951,1.22739,98.8445,11.8734,86.9711,-3.31319,-0.241701,3.07149,-0.868218,-1.86213,-0.993912
