type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
1,287.457,99.8208,193.639,93.8181,2.77595,0.424778,1.60036,1.17559,368.289,248.473,119.816,1.464,0.735816,-0.728179,-2.53568,-0.826105,1.70957,103.724,224.304,30.8533,127.579,96.7255,29.4778,-6.1099,11.6839,17.7938,2057.97,334.666,1723.3,-5.19083,-1.6184,3.57243,-3.1769,-2.77917,0.397733
1,634.561,474.148,554.355,80.2067,26.4315,21.5092,23.9703,2.46119,929.1,591.58,337.52,2.4778,0.362091,-2.11571,1.17576,-0.384803,-1.56056,32.4482,522.443,364.423,443.433,79.01,91.6574,68.8768,80.2671,11.3903,2354.6,455.975,1898.63,4.02822,0.156211,-3.87201,0.0216315,2.66209,2.64045
1,667.979,347.905,507.942,160.037,6.74344,2.7662,4.75482,1.98862,701.377,541.327,160.05,0.363491,0.360494,-0.00299768,-4.08379,-2.7266,1.35719,111.156,396.103,99.8672,247.985,148.118,44.0905,27.6024,35.8465,8.24403,1232.23,608.318,623.907,3.66082,1.54417,-2.11665,0.489955,0.431791,-0.0581639
1,214.854,136.744,175.799,39.055,32.195,23.305,27.75,4.44499,924.575,255.558,669.016,2.6215,-0.911609,-3.53311,2.21432,-0.72263,-2.93695,122.219,133.155,5.29803,69.2265,63.9284,13.64,1.70887,7.67444,5.96557,2374.39,176.518,2197.87,-5.81769,-1.58728,4.23041,-2.69999,-1.11142,1.58857
1,733.414,605.366,669.39,64.024,14.2106,-3.90277,5.15391,9.05668,799.386,719.519,79.8678,-0.294306,0.384563,0.678869,-2.0486,-2.89539,-0.846798,219.841,392.66,179.972,286.316,106.344,26.985,7.31296,17.149,9.83601,512.713,396.699,116.014,1.26491,0.850736,-0.414179,0.329015,0.892379,0.563364
1,136.922,27.6032,82.2628,54.6596,13.1465,-8.58196,2.28225,10.8642,184.25,119.047,65.2038,1.49861,0.913317,-0.585297,1.43585,0.676719,-0.75913,114.468,307.814,94.5348,201.174,106.64,27.427,5.29065,16.3588,11.0681,1207.19,937.714,269.476,3.79813,2.22055,-1.57758,-1.62214,-3.0481,-1.42596
1,411.504,252.706,332.105,79.3991,8.7163,4.69681,6.70656,2.00975,502.035,412.903,89.1319,0.19426,0.683914,0.489654,1.04796,0.369621,-0.678339,98.5759,468.049,152.729,310.389,157.66,57.0691,15.9935,36.5313,20.5378,5063.05,1308.95,3754.1,5.98039,2.11754,-3.86286,-5.85708,-2.8277,3.02938
1,337.786,220.808,279.297,58.4888,3.01905,-3.01905,0,3.01905,494.467,284.145,210.323,2.13898,0.186051,-1.95293,4.31979,1.68025,-2.63954,106.957,445.004,282.694,363.849,81.155,24.2581,-2.26347,10.9973,13.2608,1443.48,768.828,674.652,4.18693,1.37978,-2.80715,-2.87658,-1.35148,1.52509
1,340.556,113.468,227.012,113.544,6.36105,-5.57459,0.393229,5.96782,369.677,227.013,142.664,-0.698456,0.00180197,0.700258,3.54738,2.28415,-1.26324,212.273,524.984,154.074,339.529,185.455,89.2301,75.7612,82.4957,6.73445,1742.25,684.767,1057.48,3.74437,1.31818,-2.42618,-1.00406,-0.0614298,0.942633
1,243.282,149.811,196.546,46.7352,13.4468,-9.26794,2.08945,11.3574,326.587,268.674,57.9132,-0.187724,-0.83242,-0.644696,-4.16345,-1.2261,2.93735,199.816,194.138,22.6021,108.37,85.7678,12.2749,3.27756,7.77625,4.4987,2956.23,453.351,2502.88,6.17591,2.10951,-4.0664,-0.0320854,0.913121,0.945206
1,328.677,76.5319,202.604,126.072,24.5892,24.1203,24.3548,0.234406,640.291,204.122,436.169,-1.88856,0.0241892,1.91275,2.24832,2.18515,-0.0631648,42.7716,281.717,136.774,209.245,72.4713,33.2726,21.063,27.1678,6.10483,1285.78,1162.65,123.135,3.52067,2.39962,-1.12105,-3.28416,-1.06708,2.21708
1,208.455,78.7281,143.591,64.8632,5.02925,0.0319149,2.53058,2.49867,431.401,166.174,265.227,1.5326,-0.553507,-2.08611,-3.03212,-2.91927,0.112843,17.913,178.991,62.5719,120.781,58.2093,27.9028,14.5674,21.2351,6.6677,586.417,333.696,252.722,3.82023,1.67273,-2.1475,2.68228,-0.158367,-2.84065
1,329.452,77.5302,203.491,125.961,5.6701,1.43636,3.55323,2.11687,521.209,370.697,150.512,-0.592763,-1.20722,-0.614457,3.09549,1.86224,-1.23325,328.619,323.858,227.206,275.532,48.3263,69.3549,45.1258,57.2404,12.1146,899.461,708.847,190.613,3.64128,1.59442,-2.04686,3.32621,1.82701,-1.4992
1,578.193,11.0615,294.627,283.566,13.6127,2.47899,8.04586,5.56687,597.98,303.866,294.114,0.0229015,-0.248338,-0.27124,2.10222,3.08922,0.987,47.8924,340.729,140.824,240.776,99.9527,55.4791,10.4988,32.9889,22.4901,1576.04,262.054,1313.99,-3.66435,-0.396674,3.26767,0.557659,-1.1689,-1.72655
1,499.06,377.892,438.476,60.584,5.39982,1.39851,3.39916,2.00066,668.312,512.107,156.206,-1.02861,0.571664,1.60028,-3.55723,-1.24984,2.30739,169.275,244.568,113.27,178.919,65.6494,30.1741,2.76192,16.468,13.7061,819.173,392.627,426.547,-3.97963,-1.42158,2.55804,2.10471,2.60693,0.502219
1,299.704,149.344,224.524,75.1804,9.20854,9.20854,9.20854,-1.3487e-06,1270.31,1193.11,77.1999,-2.58575,-2.35448,0.231269,-0.531117,-2.9806,-2.44948,181.973,530.121,426.797,478.459,51.662,52.2609,40.3761,46.3185,5.94242,2516.41,1988.48,527.933,-5.11755,-2.10263,3.01493,-2.1068,0.281122,2.38792
1,299.246,42.4327,170.839,128.407,16.4546,7.87294,12.1638,4.29081,469.189,340.704,128.485,-1.3025,-1.31292,-0.0104167,-0.220223,-0.957298,-0.737075,299.81,668.922,212.47,440.696,228.226,95.4488,58.5822,77.0155,18.4333,1904.12,925.463,978.659,3.50384,1.36891,-2.13493,0.718395,2.60949,1.8911
1,204.709,59.0314,131.87,72.8387,35.2915,28.3615,31.8265,3.46498,425.46,181.722,243.737,1.05638,-0.821393,-1.87777,-0.231149,0.552297,0.783446,268.974,404.772,34.7983,219.785,184.987,23.3369,16.38,19.8584,3.47846,2765.42,2382.67,382.75,-4.43021,-3.07431,1.3559,-0.751742,-2.81997,-2.06823
