type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
1,237.908,176.207,207.058,30.8505,5.1437,1.13336,3.13853,2.00517,1217.77,1162.27,55.5039,3.60179,2.41024,-1.19154,3.21134,0.947157,-2.26418,92.5545,188.665,32.1926,110.429,78.2361,26.3411,7.69181,17.0165,9.32466,462.619,295.6,167.019,3.02887,1.63912,-1.38974,-1.62136,-3.0438,-1.42244
1,456.108,279.654,367.881,88.2266,6.34847e-06,4.44112e-06,5.3948e-06,9.53674e-07,549.417,461.18,88.2368,0.713141,0.697946,-0.0151951,2.86813,1.25129,-1.61684,203.625,222.23,58.4762,140.353,81.8768,30.283,2.05642,16.1697,14.1133,1661.67,1128.55,533.127,-5.33407,-2.77368,2.56039,-4.17753,-2.69959,1.47795
1,137.984,92.2327,115.109,22.8758,5.29896,1.2631,3.28103,2.01793,701.791,203.464,498.328,4.94459,1.1708,-3.77379,-1.11598,1.6895,2.80548,173.904,381.999,46.303,214.151,167.848,48.4989,-7.05535,20.7218,27.7771,1239.91,699.095,540.82,3.68824,1.85146,-1.83678,0.823038,-0.71137,-1.53441
1,193.468,90.3192,141.894,51.5743,6.77981,3.4582,5.11901,1.6608,450.833,393.98,56.8526,-1.23252,-1.68015,-0.447635,-1.99487,-3.01901,-1.02414,86.5369,288.823,22.0177,155.421,133.403,36.6991,8.35679,22.528,14.1712,1425.85,667.901,757.948,-4.55912,-2.13675,2.42237,2.20922,2.1516,-0.057617
1,400.386,31.7765,216.081,184.305,20.382,1.7445,11.0633,9.31876,1208.78,705.1,503.676,0.188338,1.85135,1.66301,-1.59083,-2.32806,-0.737224,130.953,436.368,135.113,285.74,150.627,96.651,56.3843,76.5176,20.1333,1530.39,1180.69,349.695,-3.57835,-2.09478,1.48357,1.86316,1.88161,0.0184504
1,788.055,164.045,476.05,312.005,70.4105,-64.215,3.09773,67.3128,2021.69,641.555,1380.13,-2.97721,-0.811402,2.16581,2.87782,0.150055,-2.72777,62.7819,337.924,163.953,250.938,86.9855,35.2824,5.78056,20.5315,14.7509,2880.57,980.042,1900.52,-5.81524,-2.0385,3.77674,3.3293,2.48887,-0.840428
1,230.737,20.538,125.637,105.099,10.3449,6.21968,8.2823,2.06262,741.085,634.972,106.114,-2.44074,-2.30331,0.137432,3.95666,0.949131,-3.00753,49.5486,231.752,100.01,165.881,65.8713,21.5074,0.8933,11.2004,10.3071,1167.24,948.019,219.223,4.29943,2.42844,-1.87099,-3.22264,-1.37199,1.85064
1,856.167,708.409,782.288,73.8794,18.3405,12.7551,15.5478,2.79269,941.119,782.955,158.164,1.35832,-0.0362028,-1.39453,-1.65642,0.661272,2.31769,241.144,1131.93,970.881,1051.41,80.5258,79.5395,51.6881,65.6138,13.9257,2452.37,1185.35,1267.02,3.94414,0.496222,-3.44792,-4.58127,-2.35986,2.22141
1,401.12,97.9611,249.541,151.579,29.3812,26.2711,27.8261,1.55504,1126.96,893.282,233.675,-0.949107,-1.94782,-0.998709,-1.6112,-0.2356,1.3756,151.362,458.439,18.0585,238.249,220.19,43.351,8.2632,25.8071,17.5439,2875.38,1331.57,1543.81,5.04113,2.40566,-2.63547,-0.202121,-3.07459,-2.87247
1,312.045,26.3866,169.216,142.829,8.09227,5.89748,6.99488,1.09739,341.873,197.883,143.99,0.445809,0.572965,0.127155,1.7523,-1.33592,-3.08822,360.951,628.596,253.747,441.172,187.425,85.2498,45.1945,65.2221,20.0277,1857.11,448.216,1408.9,2.80726,0.101478,-2.70578,2.24487,1.81262,-0.432253
1,372.646,16.8383,194.742,177.904,3.98155,0.0252901,2.00342,1.97813,1295.2,254.86,1040.34,1.68504,-0.766776,-2.45182,-3.12814,-2.55445,0.573688,341.732,429.421,23.3746,226.398,203.023,46.5293,8.35445,27.4419,19.0874,2075.25,622.281,1452.97,4.32452,1.66833,-2.65619,2.38837,1.27282,-1.11555
1,348.441,251.445,299.943,48.4978,4.82956,2.363,3.59628,1.23328,609.42,560.868,48.5526,-1.19818,-1.23834,-0.0401664,3.477,1.22373,-2.25327,63.29,264.894,108.511,186.703,78.1911,38.6936,27.8928,33.2932,5.40043,1535.37,752.265,783.102,5.06467,2.06994,-2.99473,-0.13926,-1.66457,-1.52531
1,484.82,40.7081,262.764,222.056,7.31318,4.04057,5.67687,1.6363,717.564,491.868,225.697,1.42022,1.23954,-0.180683,-2.94221,-2.573,0.369214,49.7561,203.481,33.4239,118.453,85.0286,25.0691,15.2758,20.1725,4.89665,1584.64,587.034,997.605,5.43646,2.28278,-3.15368,1.67094,1.15625,-0.514691
1,891.23,521.883,706.557,184.673,21.7593,1.46394,11.6116,10.1477,1282.33,790.799,491.53,-2.11789,-0.483355,1.63453,2.31414,0.0410653,-2.27307,146.529,697.562,9.56146,353.562,344.001,124.168,46.664,85.4158,38.7519,2338.53,1485.33,853.2,-3.6693,-2.1123,1.557,-4.77823,-2.90116,1.87708
1,515.982,332.42,424.201,91.7808,18.1534,-3.06358,7.54491,10.6085,662.548,427.329,235.219,-1.71278,-0.120072,1.59271,2.59239,1.27132,-1.32106,293.644,141.97,26.4336,84.2018,57.7682,26.5094,1.33811,13.9237,12.5856,448.812,229.722,219.091,-3.66603,-1.6594,2.00663,4.94404,2.84394,-2.10011
1,622.188,415.485,518.836,103.352,27.0122,20.1431,23.5776,3.43452,2548.42,2250.25,298.172,0.425614,2.14674,1.72112,-3.41716,-0.664207,2.75295,68.582,269.08,31.3302,150.205,118.875,26.0466,-15.8376,5.10449,20.9421,1345.16,1043.54,301.616,4.20658,2.62629,-1.58029,-0.960633,1.95055,2.91118
1,604.204,0.345154,302.274,301.929,16.5617,9.18575,12.8737,3.688,983.221,324.324,658.897,1.03883,-0.377488,-1.41632,-1.52478,-2.32307,-0.798286,84.1918,500.883,180.582,340.733,160.151,24.6432,4.12491,14.3841,10.2592,2147.5,1255.28,892.214,-4.38066,-1.97815,2.40252,-0.168397,1.51614,1.68454
1,237.706,148.238,192.972,44.7343,13.8586,9.2213,11.5399,2.31865,415.531,206.454,209.077,1.85617,-0.367232,-2.2234,-3.95367,-2.50886,1.4448,88.7312,194.862,56.9566,125.91,68.9529,19.2138,11.7889,15.5014,3.71241,780.723,642.509,138.214,3.63204,2.31293,-1.31912,1.92479,0.646892,-1.2779
1,444.443,138.135,291.289,153.154,14.1635,-8.8533,2.6551,11.5084,1892.61,1008.35,884.264,0.525445,-1.91335,-2.43879,1.97402,-0.831921,-2.80594,56.4695,238.083,126.663,182.373,55.7099,26.6358,17.3423,21.989,4.64672,1420.96,1235.66,185.297,-4.47202,-2.6008,1.87121,0.171256,1.72935,1.55809
1,209.632,147.17,178.401,31.2309,6.55293,4.87014,5.71154,0.841396,567.833,501.589,66.2445,-3.07772,-1.69358,1.38413,-1.95342,-1.62995,0.323467,74.5051,139.113,11.2006,75.1566,63.9559,19.2865,-0.357507,9.46448,9.82198,2404.02,1661.33,742.69,-6.93171,-3.78842,3.14328,1.14705,-1.96748,-3.11453
1,407.273,316.621,361.947,45.3258,10.6473,9.8956,10.2714,0.375829,869.784,783.142,86.6427,0.142289,1.4066,1.26431,3.18392,1.64975,-1.53417,157.322,256.226,15.6229,135.925,120.302,66.2492,5.63834,35.9438,30.3054,1202.52,677.799,524.722,-4.43914,-2.28825,2.15089,-2.13997,-2.14858,-0.00861287
1,517.483,378.368,447.926,69.5578,4.80352,2.40794,3.60573,1.19779,802.703,685.584,117.118,2.10053,0.989266,-1.11126,-0.777694,1.9032,2.6809,35.7485,559.098,367.148,463.123,95.9751,72.2227,47.0486,59.6356,12.587,2061.22,1488.5,572.72,-4.30682,-1.83471,2.47211,0.600585,-0.885573,-1.48616
1,1200.1,76.2091,638.152,561.943,20.0303,7.61371,13.822,6.20829,1375.99,668.612,707.374,0.397665,-0.30704,-0.704705,3.43653,2.78078,-0.655754,106.847,370.212,39.8428,205.028,165.185,24.0267,3.31203,13.6694,10.3574,1862.36,1172.98,689.384,-4.5366,-2.42951,2.10709,-2.33326,-1.50457,0.828692
1,642.293,394.23,518.262,124.032,9.79394,3.60227,6.6981,3.09584,872.315,642.1,230.215,-1.9076,-0.678136,1.22947,1.43441,-0.296784,-1.7312,181.409,461.77,40.1913,250.981,210.789,91.9764,-14.5552,38.7106,53.2658,1549.34,876.208,673.13,3.74663,1.92118,-1.82545,1.46636,3.09957,1.6332
1,341.818,244.851,293.334,48.4834,7.15141,3.1101,5.13075,2.02066,681.969,507.552,174.417,-0.808501,1.1449,1.9534,2.70347,2.66044,-0.0430323,117.911,284.32,184.96,234.64,49.6801,34.8742,21.2182,28.0462,6.82801,1928.07,992.541,935.524,-5.7486,-2.12068,3.62792,-2.5116,-1.27963,1.23198
1,892.401,636.053,764.227,128.174,33.0257,27.2823,30.154,2.87167,1558.61,1239.65,318.96,0.497631,-1.06408,-1.56172,-0.332275,-1.3262,-0.993928,124.917,1152.77,936.343,1044.56,108.212,44.6647,17.0655,30.8651,13.7996,3575.22,1204.58,2370.63,-4.32547,-0.546041,3.77943,4.16189,1.58717,-2.57472
1,256.635,11.1978,133.917,122.719,7.71141,4.52132,6.11637,1.59504,592.441,381.094,211.348,2.84562,1.70643,-1.13919,-3.7812,-2.51959,1.26161,147.415,167.768,0.986603,84.3773,83.3907,25.3748,6.36523,15.87,9.50477,599.753,236.646,363.107,3.83909,1.68858,-2.1505,-2.48419,-1.18881,1.29538
1,527.73,238.051,382.891,144.84,12.4711,-4.92702,3.77206,8.69908,605.429,425.72,179.71,1.14729,0.468593,-0.678698,-0.893229,1.85227,2.74549,175.523,921.836,97.1599,509.498,412.338,115.965,64.8597,90.4122,25.5525,3135.7,2058.8,1076.9,-3.68692,-2.07293,1.61399,-1.67503,-1.79233,-0.117298
1,250.736,47.8279,149.282,101.454,7.56361,4.44626,6.00494,1.55867,576.807,232.1,344.707,0.88438,-1.00945,-1.89383,-4.45824,-1.70771,2.75053,115.006,466.329,192.229,329.279,137.05,91.6921,63.8786,77.7853,13.9068,2740.63,2491.74,248.888,3.91378,2.71209,-1.20169,2.37308,1.75399,-0.619086
1,541.404,142.472,341.938,199.466,8.7621,2.82102,5.79156,2.97054,829.235,596.553,232.682,1.72423,1.155,-0.569228,3.15494,1.15951,-1.99543,65.2775,178.279,113.959,146.119,32.1601,16.8778,7.22434,12.0511,4.82673,1567.66,1200.01,367.653,-5.92259,-2.79503,3.12756,-0.318133,-1.89034,-1.5722
1,369.381,139.94,254.661,114.721,5.38994,2.94458,4.16726,1.22268,727.85,402.551,325.298,0.671408,-1.03132,-1.70273,1.27645,1.34159,0.0651462,54.246,436.641,44.5561,240.598,196.042,89.1467,37.326,63.2364,25.9104,2116.04,1329.79,786.249,4.45896,2.39335,-2.06561,1.58465,-1.44381,-3.02845
1,665.55,211.543,438.547,227.003,6.44687,4.40466,5.42577,1.02111,887.516,645.738,241.778,0.578476,0.937315,0.358839,3.60372,0.633921,-2.9698,193.958,359.525,116.269,237.897,121.628,27.4738,6.39659,16.9352,10.5386,1673.95,717.998,955.947,-4.51958,-1.76883,2.75075,0.179421,-2.02499,-2.20441
1,227.972,164.385,196.178,31.7936,0.797827,-0.797849,-1.07896e-05,0.797838,610.21,576.544,33.6659,1.40021,1.74089,0.340673,-1.34177,0.177383,1.51915,38.8201,257.029,109.514,183.271,73.7579,25.7339,6.88869,16.3113,9.42261,1890.02,792.679,1097.34,5.53558,2.14374,-3.39184,-0.509872,-2.91128,-2.4014
1,522.521,328.983,425.752,96.7689,3.06638,3.06637,3.06638,2.33602e-06,546.143,431.795,114.348,-0.425856,0.168133,0.59399,2.17565,1.7836,-0.392049,381.171,751.542,677.902,714.722,36.8198,87.9379,87.1213,87.5296,0.408254,2603.32,1749.28,854.046,5.37885,1.54222,-3.83663,-4.43896,-1.76177,2.67719
1,182.423,91.5016,136.962,45.4609,3.40605,3.40605,3.40605,-9.53674e-07,259.135,175.95,83.1848,0.475199,-0.737395,-1.21259,-1.06674,-2.4104,-1.34366,537.469,856.724,61.4866,459.105,397.619,119.107,-33.2304,42.9384,76.1688,2897.15,1849.52,1047.63,-3.69144,-2.0705,1.62095,-1.37151,1.00453,2.37604
1,217.734,75.3719,146.553,71.1809,7.48224,3.44983,5.46603,2.0162,397.102,322.732,74.3692,1.12943,1.42636,0.296928,0.00173831,1.53378,1.53204,72.5843,205.226,131.226,168.226,36.9999,24.1591,14.3391,19.2491,4.91,2913.7,2161.25,752.445,-6.94966,-3.24472,3.70493,-0.635307,-1.79105,-1.15574
1,240.969,98.2621,169.615,71.3533,3.15834,1.1083,2.13332,1.02502,761.961,690.599,71.3619,-2.08756,-2.08173,0.00582671,-3.45725,-2.2939,1.16335,98.0562,130.866,9.70607,70.2863,60.5802,24.727,0.59869,12.6628,12.0642,1870.56,659.775,1210.78,6.61696,2.92944,-3.68753,-2.25185,-0.183094,2.06876
1,254.425,37.1329,145.779,108.646,5.93682,1.55832,3.74757,2.18925,609.328,146.174,463.154,-2.06003,0.0690193,2.12905,-3.89945,-2.43495,1.46451,147.212,364.034,94.2878,229.161,134.873,33.7578,-8.86559,12.4461,21.3117,1262.96,712.112,550.851,3.88401,1.79984,-2.08417,-1.79973,-1.5948,0.204933
1,1001.72,386.519,694.121,307.602,14.5742,-7.48041,3.54688,11.0273,1167.09,790.398,376.689,-1.1783,-0.520766,0.657531,-2.44914,-0.469471,1.97967,159.06,632.34,491.247,561.793,70.5463,80.8913,62.7059,71.7986,9.09268,3105.53,2805.68,299.852,-4.41646,-2.2909,2.12556,-5.23174,-2.89358,2.33816
1,436.74,113.14,274.94,161.8,6.81185,2.81109,4.81147,2.00038,1190.02,720.711,469.309,-0.108642,1.61826,1.7269,2.11295,0.875253,-1.2377,178.654,302.393,120.193,211.293,91.1,36.4001,1.93067,19.1654,17.2347,1679.4,974.173,705.231,4.94453,2.20932,-2.73521,-3.77754,-2.55501,1.22254
1,717.81,596.904,657.357,60.4527,21.7038,19.1888,20.4463,1.25752,954.914,885.912,69.0018,0.285645,0.811048,0.525404,-4.42579,-2.30936,2.11644,26.6593,638.743,399.231,518.987,119.756,80.1192,42.3267,61.2229,18.8962,2247.94,1018.54,1229.39,-4.31243,-1.29296,3.01947,0.17296,0.706702,0.533742
1,700.787,30.9073,365.847,334.94,58.8361,-45.5226,6.65673,52.1793,1025.52,390.722,634.794,0.883969,-0.366287,-1.25026,3.74195,1.19216,-2.54979,128.355,285.345,62.7172,174.031,111.314,29.654,-7.61449,11.0198,18.6343,3940.68,3166.46,774.218,-6.22066,-3.59352,2.62715,-0.124046,-0.569997,-0.445951
1,486.959,180.413,333.686,153.273,8.41246,-1.90224,3.25511,5.15735,1101.26,922.394,178.867,1.10613,1.67546,0.569335,0.323925,-0.834399,-1.15832,23.9046,539.826,313.088,426.457,113.369,59.4816,32.5444,46.013,13.4686,1892.9,1711.8,181.105,3.10806,2.06667,-1.04139,4.69489,2.04205,-2.65284
1,595.384,30.0285,312.706,282.678,14.7176,0.145373,7.43148,7.28611,1174.34,825.62,348.72,2.29655,1.62601,-0.670536,2.02321,-0.823417,-2.84663,364.806,673.989,234.137,454.063,219.926,67.7927,6.18349,36.9881,30.8046,2676.94,1604.24,1072.7,-4.20107,-1.93438,2.26669,0.208984,1.97114,1.76216
1,487.463,55.0669,271.265,216.198,5.55729,-0.0200193,2.76864,2.78866,1324.12,903.883,420.236,-0.589595,-1.87343,-1.28383,-2.77829,-1.9471,0.83119,47.8454,162.329,36.453,99.3908,62.9379,25.1836,3.90849,14.546,10.6376,857.369,760.595,96.7745,3.71103,2.72371,-0.98732,4.15931,1.22117,-2.93814
1,230.586,162.435,196.511,34.0753,9.2019,3.03694,6.11942,3.08248,772.202,718.645,53.5567,-0.948685,-1.97052,-1.02184,3.39156,2.94734,-0.444218,45.1858,322.658,113.743,218.2,104.458,44.2828,31.0292,37.656,6.62682,1052.03,805.993,246.038,3.48082,1.97983,-1.501,2.39863,-0.267513,-2.66614
1,237.61,11.7377,124.674,112.936,11.9344,9.18343,10.5589,1.37547,858.867,611.258,247.609,0.850699,2.27225,1.42155,-3.31302,-0.54714,2.76588,77.7912,159.217,30.5797,94.8986,64.3188,43.829,6.35708,25.093,18.736,1215.29,514.511,700.775,-5.45274,-2.37373,3.07901,3.33087,2.68445,-0.64642
1,220.373,148.493,184.433,35.9402,0.964194,0.964192,0.964193,9.53674e-07,494.783,430.299,64.4836,2.6799,1.49088,-1.18902,3.0589,0.822209,-2.23669,54.4092,200.419,96.1325,148.276,52.1434,23.0654,1.42098,12.2432,10.8222,2193.2,473.881,1719.32,-6.01784,-1.82925,4.18859,-0.322562,-2.73529,-2.41273
1,291.147,137.526,214.337,76.8104,10.5527,8.13854,9.34562,1.20708,783.53,351.807,431.723,1.33261,-1.07897,-2.41158,-2.32614,-2.05354,0.272601,33.9334,392.765,27.0401,209.903,182.862,48.6488,7.71905,28.1839,20.4649,3255.41,1353.49,1901.93,5.58331,2.55066,-3.03266,-2.33356,0.615876,2.94944
1,224.058,137.882,180.97,43.0878,28.8702,13.9966,21.4334,7.43684,1219.35,1033.63,185.716,4.56724,2.42768,-2.13956,-4.82918,-2.52834,2.30083,524.084,525.366,441.545,483.456,41.9106,91.6318,77.9424,84.7871,6.84474,1117.1,1051.03,66.0711,-2.42927,-1.40836,1.02091,1.47682,2.78369,1.30688
1,713.987,553.708,633.847,80.1399,21.4164,15.5079,18.4622,2.95422,959.057,866.742,92.3147,1.37605,0.832618,-0.543434,3.61935,1.93991,-1.67944,256.348,472.33,209.469,340.899,131.43,77.494,32.1942,54.8441,22.6499,2661.27,1134.6,1526.68,-5.01454,-1.87099,3.14355,1.3619,-0.305774,-1.66767
1,331.717,157.119,244.418,87.2992,17.4364,0.12128,8.77886,8.65758,681.849,328.133,353.717,1.27126,-0.805148,-2.07641,-1.65449,-0.731311,0.923182,312.394,485.127,64.1296,274.628,210.499,54.8186,-7.30925,23.7547,31.0639,3314.06,2676.15,637.915,-4.73939,-2.96718,1.77221,-5.28872,-2.59351,2.69521
1,419.969,191.06,305.514,114.455,19.248,-12.4616,3.39322,15.8548,2320.81,794.024,1526.78,1.67342,-1.609,-3.28242,2.31149,0.919388,-1.3921,264.616,749.893,426.538,588.216,161.677,52.8315,-16.2775,18.277,34.5545,1098.3,590.27,508.034,-1.88689,-0.077584,1.80931,-2.77211,-2.58553,0.186587
1,150.84,30.9282,90.8842,59.9561,6.6651,3.60875,5.13692,1.52817,371.673,302.521,69.1529,-2.41874,-1.87219,0.546546,3.24142,2.23016,-1.01126,38.5406,198.823,121.693,160.258,38.5652,15.8739,2.89296,9.38341,6.49045,2639.49,1763.83,875.669,6.90479,3.08952,-3.81527,2.70849,-0.176256,-2.88475
1,559.787,348.307,454.047,105.74,2.85798,-2.85798,0,2.85798,903.734,658.288,245.446,0.56904,-0.916122,-1.48516,-4.11699,-1.3028,2.81419,157.42,579.098,295.987,437.543,141.555,103.437,54.0672,78.7523,24.6851,2440.25,1281.58,1158.66,4.52681,1.73531,-2.7915,-0.477711,1.20563,1.68334
1,353.121,182.397,267.759,85.362,9.39566,-1.27623,4.05972,5.33595,672.72,411.589,261.131,0.788311,-0.994882,-1.78319,3.04042,1.78835,-1.25207,200.556,568.328,399.034,483.681,84.6468,85.5524,66.1515,75.8519,9.70048,1658.06,1382.62,275.441,3.55763,1.70974,-1.84789,-3.26886,-1.13409,2.13477
1,335.569,59.2383,197.404,138.165,24.5481,-6.57718,8.98545,15.5626,1297.31,972.169,325.144,-0.777765,-2.27691,-1.49915,-3.98866,-1.8379,2.15076,152.088,277.557,0.642395,139.1,138.457,27.0386,5.71122,16.3749,10.6637,1463.54,924.642,538.901,-4.61649,-2.5815,2.03499,0.384821,0.488968,0.104147
1,218.431,41.69,130.06,88.3704,19.4369,13.1458,16.2914,3.14553,898.564,807.985,90.5789,-2.73328,-2.51294,0.22034,-3.24601,-2.96135,0.284657,159.102,153.4,5.63251,79.5162,73.8837,14.4654,-3.93657,5.26442,9.20099,1334.72,468.916,865.806,5.61271,2.46028,-3.15243,4.92412,2.97941,-1.94471
1,424.357,372.442,398.4,25.9577,7.48332,4.80083,6.14207,1.34125,442.743,411.397,31.3461,0.377741,-0.254301,-0.632042,-1.71492,-0.96375,0.751165,212.746,498.958,186.939,342.948,156.009,61.4745,37.9907,49.7326,11.7419,1694.66,1180.27,514.394,3.76844,1.90633,-1.86212,4.16468,2.19961,-1.96506
1,341.341,90.377,215.859,125.482,5.96881,3.68049,4.82465,1.14416,457.504,305.43,152.074,0.241933,0.881936,0.640003,-0.920731,-2.4208,-1.50007,434.038,779.349,119.499,449.424,329.925,119.02,34.195,76.6074,42.4124,2797.23,1198.77,1598.45,-3.89477,-1.63488,2.25989,-1.02889,0.734918,1.7638
1,218.87,130.235,174.552,44.3175,9.36506,7.5452,8.45513,0.909927,304.588,174.975,129.612,1.78571,0.0500228,-1.73569,-4.23163,-2.23684,1.99478,94.4163,245.559,132.822,189.19,56.3686,27.1003,17.2758,22.1881,4.91221,1386.18,1045.91,340.263,4.87845,2.39453,-2.48392,-1.73696,-0.0386688,1.69829
1,252.373,77.9456,165.159,87.2137,7.56954,-3.86059,1.85447,5.71507,632.018,435.502,196.516,0.17294,1.62466,1.45172,1.32471,2.86006,1.53535,232.86,465.524,238.709,352.116,113.408,29.1519,-6.52791,11.312,17.8399,3199.49,2685.01,514.487,4.91263,2.72029,-2.19234,-1.65427,-0.630988,1.02328
1,629.193,50.4088,339.801,289.392,22.2941,11.595,16.9445,5.34955,1003.51,373.263,630.245,0.976259,-0.437727,-1.41399,3.24838,1.79537,-1.45301,59.6338,241.79,86.0076,163.899,77.8909,24.4487,13.774,19.1114,5.33736,2210.82,1627.11,583.702,-5.68855,-2.98585,2.7027,-3.69693,-0.751716,2.94522
1,807.056,643.963,725.509,81.5466,19.2338,13.7997,16.5167,2.71704,1029.93,948.31,81.6249,-0.736207,-0.764683,-0.028476,-2.19549,-1.87549,0.319999,148.401,543.669,149.398,346.534,197.135,102.944,76.2477,89.5956,13.3479,2936.49,1340.33,1596.15,4.80711,2.02637,-2.78074,-0.396262,1.31069,1.70695
1,735.584,98.9509,417.268,318.317,21.6089,0.792296,11.2006,10.4083,960.002,440.208,519.794,-1.40174,-0.329076,1.07266,-2.01254,-1.96354,0.0489951,80.1419,392.812,153.737,273.274,119.537,73.2188,36.6116,54.9152,18.3036,2674.34,1204.2,1470.13,-5.36294,-2.16204,3.20089,0.101076,2.00355,1.90247
1,256.031,137.934,196.983,59.0486,6.4153,4.53564,5.47547,0.939828,850.783,780.991,69.7922,-2.64854,-2.05427,0.594272,2.34055,2.14925,-0.191308,68.3231,111.703,22.0152,66.859,44.8438,8.64894,0.230753,4.43985,4.20909,2160.75,1365.97,794.774,7.27679,3.70958,-3.56721,0.238439,-1.53722,-1.77566
