type,Tau_PT_sum,Tau_PT_dif,Tau_PT_1,Tau_PT_2,Tau_Mass_sum,Tau_Mass_dif,Tau_Mass_1,Tau_Mass_2,Tau_Ener_sum,Tau_Ener_1,Tau_Ener_2,Tau_Eta_dif,Tau_Eta_1,Tau_Eta_2,Tau_Phi_dif,Tau_Phi_1,Tau_Phi_2,Miss_MET,Jet_PT_sum,Jet_PT_dif,Jet_PT_1,Jet_PT_2,Jet_Mass_sum,Jet_Mass_dif,Jet_Mass_1,Jet_Mass_2,Jet_Ener_sum,Jet_Ener_1,Jet_Ener_2,Jet_Eta_dif,Jet_Eta_1,Jet_Eta_2,Jet_Phi_dif,Jet_Phi_1,Jet_Phi_2
1,655.829,6.54538,331.187,324.642,95.0564,-75.1086,9.97389,85.0825,1416.4,1012.43,403.961,1.13605,1.78263,0.646579,2.25106,1.08608,-1.16498,137.014,559.069,323.728,441.398,117.67,89.9759,74.8774,82.4267,7.54926,2543.2,2259.86,283.341,-3.84121,-2.3159,1.52531,3.80317,2.60671,-1.19646
1,180.523,115.533,148.028,32.4946,7.00771,6.85718,6.93244,0.0752618,253.215,209.773,43.4428,-1.68292,-0.883496,0.799423,-1.43792,-3.04893,-1.61101,148.802,215.898,82.5159,149.207,66.6909,23.7594,5.17452,14.4669,9.29242,1881.12,185.25,1695.87,-4.60525,-0.676617,3.92863,-0.0114285,0.301934,0.313363
1,277.552,50.6141,164.083,113.469,28.1113,-28.1113,0,28.1113,700.812,182.274,518.538,-1.73229,0.466644,2.19893,-0.249959,2.47677,2.72673,39.1132,302.361,77.6697,190.015,112.346,40.6343,20.59,30.6121,10.0221,1046.65,854,192.645,3.31493,2.1827,-1.13222,0.911999,-0.167876,-1.07988
1,119.605,57.9664,88.7856,30.8192,1.35804,0.662402,1.01022,0.34782,199.056,133.557,65.4996,2.35262,0.966188,-1.38643,-0.442616,-1.6788,-1.23618,83.4392,216.158,36.5092,126.334,89.8244,25.7826,5.48048,15.6315,10.1511,1199.24,981.728,217.51,4.26993,2.73924,-1.53069,-1.75887,0.609059,2.36793
1,169.174,36.66,102.917,66.257,1.16722,-1.16723,-1.90735e-06,1.16722,316.003,144.453,171.55,0.734221,-0.870665,-1.60489,-1.11743,-2.07728,-0.959841,372.902,420.537,210.432,315.485,105.052,64.9804,48.9395,56.9599,8.02046,2255.8,1759.53,496.27,-4.63745,-2.40317,2.23428,1.16813,1.44516,0.277033
1,240.777,176.347,208.562,32.2149,4.95293,0.20455,2.57874,2.37419,405.014,269.301,135.714,2.86242,0.745708,-2.11672,1.62083,-0.5779,-2.19873,27.3892,293.933,162.829,228.381,65.5524,33.3601,7.11252,20.2363,13.1238,1826.43,548.923,1277.51,5.18521,1.52295,-3.66225,3.10454,2.57972,-0.524815
1,238.758,6.10919,122.434,116.325,14.0787,3.47937,8.77906,5.29969,641.758,517.539,124.219,2.48399,2.12022,-0.363767,-5.46549,-2.53335,2.93214,20.8029,259.764,52.2608,156.012,103.751,45.32,2.57355,23.9468,21.3732,778.519,264.928,513.592,3.39811,1.11678,-2.28133,-1.09555,-0.0959378,0.999612
1,144.624,77.751,111.188,33.4365,7.91003,-0.773278,3.56837,4.34165,232.134,111.275,120.859,1.93444,-0.0233016,-1.95775,-0.511053,0.586638,1.09769,117.44,244.57,106.57,175.57,68.9998,18.5785,7.48846,13.0335,5.54503,885.481,644.522,240.959,-3.89655,-1.97431,1.92223,0.424999,-2.63281,-3.05781
1,215.425,71.5197,143.472,71.9525,6.45032,-3.039,1.70566,4.74466,217.218,145.067,72.1507,-0.114344,-0.148518,-0.0341738,3.00703,0.361638,-2.6454,35.6014,261.668,85.0938,173.381,88.2871,35.3043,10.6483,22.9763,12.328,796.194,516.069,280.126,-3.57431,-1.75335,1.82096,-2.21869,-2.6655,-0.446813
1,355.536,123.507,239.522,116.014,9.40605,-9.40605,0,9.40605,728.818,374.599,354.218,-0.763455,1.01755,1.78101,1.94997,-0.883407,-2.83338,48.6631,230.79,64.0546,147.422,83.3677,30.5581,-11.6459,9.45613,21.102,983.574,147.782,835.792,-3.02323,-0.0277789,2.99545,-1.40448,1.01571,2.4202
1,183.168,37.1385,110.153,73.0146,3.99205,-1.2659,1.36308,2.62897,210.351,135.786,74.5648,-0.872154,-0.66954,0.202614,-1.77098,-0.873344,0.897636,101.193,384.311,88.6724,236.492,147.819,65.7824,12.0878,38.9351,26.8473,2075.26,501.692,1573.57,-4.43684,-1.38094,3.0559,3.25499,2.34537,-0.909618
1,70.9741,24.3346,47.6543,23.3198,1.64733,1.1329,1.39011,0.257217,94.2211,53.7731,40.448,0.647158,-0.500759,-1.14792,-1.72655,0.887779,2.61433,49.1542,203.453,15.672,109.562,93.8905,20.1704,3.79078,11.9806,8.18982,757.797,280.073,477.724,-3.90015,-1.59005,2.3101,3.42543,2.06645,-1.35898
1,329.523,33.0986,181.311,148.212,9.56858,3.14039,6.35449,3.2141,439.935,191.303,248.632,1.43538,0.328757,-1.10662,1.61139,-1.35328,-2.96468,178.682,494.103,84.2968,289.2,204.903,85.9617,46.7281,66.3449,19.6168,2073.82,576.329,1497.49,-3.98245,-1.30509,2.67736,1.82591,1.60936,-0.21655
1,73.0527,19.901,46.4769,26.5758,3.87115,1.24183,2.55649,1.31466,220.084,188.786,31.298,1.49324,2.0792,0.585963,-2.1082,-3.04234,-0.934148,62.8324,176.585,76.1316,126.358,50.2267,26.4014,7.91911,17.1602,9.24114,788.481,256.183,532.298,-4.38149,-1.33007,3.05142,3.32877,2.49671,-0.832059
1,165.612,84.9394,125.276,40.3361,5.09789,0.30448,2.70118,2.3967,254.35,125.528,128.822,1.76898,-0.0597042,-1.82869,-3.55327,-1.46738,2.08588,117.75,346.227,83.4107,214.819,131.408,28.9935,-7.39263,10.8004,18.1931,1647.02,292.563,1354.45,3.84954,0.825999,-3.02354,2.41578,2.20931,-0.206472
1,237.043,128.038,182.541,54.5025,0.776572,0.776574,0.776573,-9.53674e-07,259.32,201.403,57.9173,0.0985876,0.450755,0.352168,2.22912,0.0572601,-2.17186,103.274,197.307,10.7771,104.042,93.2652,15.2222,-4.48489,5.36867,9.85357,1076.35,126.102,950.247,-3.65056,-0.638604,3.01195,0.031899,3.05201,3.02011
1,211.363,58.6062,134.985,76.3787,17.9312,-15.7865,1.07235,16.8589,289.309,144.871,144.437,1.62392,0.380359,-1.24356,-1.93174,-0.726414,1.20532,62.592,421.718,224.032,322.875,98.8429,85.817,49.5034,67.6602,18.1568,1266.67,422.01,844.661,3.57931,0.744438,-2.83488,3.67167,2.34667,-1.32501
1,324.403,127.436,225.919,98.4831,11.5723,8.68409,10.1282,1.44409,1218.12,1085.95,132.173,-1.44701,-2.25213,-0.805126,3.31111,1.27489,-2.03622,38.7228,219.47,36.0091,127.739,91.7304,30.6561,17.6029,24.1295,6.5266,1296.06,391.529,904.531,-4.76256,-1.78346,2.9791,-2.89352,-2.20245,0.691076
1,331.539,27.7818,179.66,151.878,18.7468,9.13883,13.9428,4.80398,443.659,233.042,210.617,1.60313,0.750144,-0.852983,-2.88947,-0.125037,2.76444,48.2293,136.141,16.87,76.5054,59.6354,21.433,1.89414,11.6636,9.76944,420.114,357.002,63.1119,-2.52196,-2.2213,0.300662,-2.79849,-2.17611,0.622377
1,202.639,83.101,142.87,59.7688,7.20121,-2.98051,2.11035,5.09086,224.315,146.685,77.6298,0.981788,0.230143,-0.751645,-3.3501,-3.07242,0.277677,76.0196,231.605,127.29,179.448,52.1572,28.1974,8.88802,18.5427,9.65471,384.626,328.874,55.7521,1.53605,1.21258,-0.323468,-2.21377,-0.138574,2.07519
1,222.035,169.178,195.606,26.4284,2.13971,2.13971,2.13971,4.76837e-07,282.866,243.74,39.1261,-1.63256,-0.687828,0.944734,-5.61338,-3.00864,2.60474,197.242,435.858,99.4409,267.649,168.209,47.921,-1.24474,23.3381,24.5829,2633.28,393.694,2239.59,-4.21407,-0.933556,3.28052,0.402976,-0.0683305,-0.471307
1,182.565,105.365,143.965,38.6,4.65736,1.98602,3.32169,1.33567,246.121,173.652,72.4696,1.87424,0.631322,-1.24292,3.60782,1.91797,-1.68985,9.46316,116.77,63.699,90.2345,26.5355,18.9366,8.54547,13.741,5.19556,2479.31,2341.27,138.034,6.28087,3.9488,-2.33208,-0.161561,-0.449113,-0.287551
1,461.629,314.465,388.047,73.5822,8.84552,-8.84552,0,8.84552,566.171,419.48,146.691,-0.911293,0.399834,1.31113,3.42599,2.21596,-1.21002,233.378,128.712,3.82074,66.2666,62.4458,18.6181,1.505,10.0615,8.55653,1836.45,76.867,1759.59,-4.57243,-0.541074,4.03135,-1.10173,-0.444269,0.657465
1,230.843,142.181,186.512,44.3309,4.62405,3.87951,4.25178,0.372268,268.56,223.172,45.3878,-0.399044,-0.616819,-0.217775,-4.22192,-1.79326,2.42866,45.509,207.562,28.1042,117.833,89.7288,23.4491,3.72575,13.5874,9.86166,1158.49,1050.53,107.963,-3.49731,-2.87768,0.619625,-0.446145,0.955782,1.40193
1,529.762,140.022,334.892,194.87,12.0351,4.6065,8.32078,3.71429,964.951,762.386,202.565,1.18408,1.46357,0.279485,-3.18124,-2.54816,0.633088,31.2857,181.402,46.9658,114.184,67.2183,17.8633,-4.05457,6.90434,10.9589,1198.81,903.463,295.352,4.91698,2.75752,-2.15945,2.71834,1.34696,-1.37138
1,194.331,130.978,162.655,31.6765,17.817,7.7178,12.7674,5.04962,257.801,170.433,87.368,1.96978,0.29849,-1.67129,0.181784,-1.59464,-1.77642,123.38,313.026,4.17906,158.602,154.423,34.923,15.8522,25.3876,9.53541,1800.53,1610.43,190.104,-3.67362,-3.00844,0.665181,0.340218,1.53144,1.19123
1,301.188,9.75812,155.473,145.715,9.9374,-0.892414,4.52249,5.41491,381.772,232.516,149.256,-0.741223,-0.958172,-0.216949,1.81113,-0.407896,-2.21902,84.8875,208.833,23.4322,116.133,92.7005,46.5168,3.77294,25.1448,21.3719,1141.77,538.125,603.645,4.77371,2.21353,-2.56018,0.340462,2.07469,1.73423
